Observation summaries of RefL0050N0752 galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
5
-------------------------------------------------------------------------------------------------
'GalaxyID','inc_deg','twist_deg','dist_z','seeing_fwhm','major_axis_a_kpc','minor_axis_b_kpc','angle','ellipticity','sersic_index'
190,70,0,0.0499830058791369,0,14.950422124898,6.06333673107736,88.9205129931927,0.591007281079509,0.946369716101265
191,70,0,0.0499830058791369,0,12.9801747433468,6.71302619263813,88.6854912055714,0.479911860806233,2.57961838345054
192,70,0,0.0499830058791369,0,10.388271115486,5.76068008575221,66.5585715666932,0.442832760019805,2.16461236331214
193,70,0,0.0499830058791369,0,7.98987036789132,2.82723512564635,87.1776734428028,0.646096645082857,1.43309011617965
194,70,0,0.0499830058791369,0,3.30620622511537,2.21006573191713,79.7648383524451,0.337352295783756,5.72843943670817
195,70,0,0.0499830058791369,0,7.70171273762935,3.14856648529173,88.3129256470294,0.594388975183047,9.58680865953704
196,70,0,0.0499830058791369,0,11.8841431932827,4.50763183790067,90.1318479842698,0.622938197711266,3.09165116445399
197,70,0,0.0499830058791369,0,6.14914840351906,3.68171155193416,103.600121205774,0.384372680831797,5.22893213167456
198,70,0,0.0499830058791369,0,3.33265378035086,1.97682273460747,88.8699533803834,0.429794900058028,5.50573482027892
199,70,0,0.0499830058791369,0,10.5981824012115,5.52474730492278,91.6892855009201,0.47856432662464,1.31225027071142
2,70,0,0.0499830058791369,0,8.78193940317023,5.68768067779816,89.4666908055413,0.351691033273627,6.46865621451853
20,70,0,0.0499830058791369,0,4.380559913776,2.14896939264774,86.856471159143,0.512495175769161,19.1471766094427
200,70,0,0.0499830058791369,0,18.658228572989,5.91062069484516,87.4431685662264,0.683361639179775,4.27211057035192
201,70,0,0.0499830058791369,0,8.22263848370836,7.09289077739684,95.6229468234051,0.157358077032705,12.1503888125301
202,70,0,0.0499830058791369,0,7.48714203023954,4.48622456089714,128.935011451757,0.399385237941282,15.5479734799201
203,70,0,0.0499830058791369,0,7.07684745292717,3.86256423238324,93.6551899165042,0.467557534455677,8.55506442634068
204,70,0,0.0499830058791369,0,9.0607400309611,6.20223762551792,90.627395879256,0.317716372829288,1.74713463190217
205,70,0,0.0499830058791369,0,10.9871471609521,7.14477412448419,86.631599747374,0.34775239817482,3.68335197501172
206,70,0,0.0499830058791369,0,7.29589535432805,4.00571739944534,88.3398462580091,0.438662153826138,3.16515503905566
207,70,0,0.0499830058791369,0,2.76040575966337,1.63675907564155,95.56781621755,0.45135391878843,2.26103563733178
208,70,0,0.0499830058791369,0,13.5884872812127,5.1842044470191,92.172271537755,0.618962753585415,1.1587285968253
209,70,0,0.0499830058791369,0,3.54874340286445,1.41643590038474,90.1620814093179,0.601898708807119,2.42159000336408
21,70,0,0.0499830058791369,0,5.40560690731025,3.09325411274393,98.0875642813034,0.370855081622473,3.39452826924175
210,70,0,0.0499830058791369,0,12.4872482282841,6.13438410855922,89.7779944709429,0.501173664301726,2.47112758694411
211,70,0,0.0499830058791369,0,20.8528957177564,8.873975186577,96.3879903793433,0.574227356006785,1.75036940502575
