Unbinned kinematic summaries of RefL0050N0752 galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
14
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
393,0.755697082111185,1.19537387103688,11.6389178428077,43.0666740274293,83.6774952645123,900
394,0.386329253656107,0.362801229632591,5.86359168530796,51.3600477909564,12.4360486705574,900
395,0.750091854062086,1.16787244811872,13.2409749349118,43.4687462345565,107.133366324254,900
396,0.756332759650361,1.25140945874533,13.2623555934004,47.419002730462,108.264679519374,900
397,0.516799156597189,0.531946596310086,12.2720510759253,58.2732765132716,66.8560305114143,900
398,0.586351137214537,0.620561225330549,14.3240049974087,65.0280735893434,68.341056487432,900
399,0.681706557720419,1.11109632539547,19.2349400624024,48.6358795300453,104.937264812346,900
4,0.587836093163475,0.576334672728452,21.5488611076625,89.610697272606,107.774004096254,900
40,0.81910399323231,1.04239379962363,8.6822733565093,58.4820561773267,164.797055979392,900
400,0.634998111923363,0.700927384805961,11.0704112637094,56.8649253500368,15.0523225316597,900
401,0.326680040564203,0.334813177708509,10.6161650174548,78.6234526750626,48.1592240778719,900
402,0.664847977467086,0.83807410166021,19.4219219874952,54.1476686771587,101.150543318953,900
403,0.295647184911784,0.226126026340139,6.84393591480106,69.453775113721,16.2123313218501,900
404,0.606509060815826,0.777866316376912,14.0265599535288,50.7783844320567,46.5356765900015,900
405,0.647746340189162,0.729838196760976,4.98999147049061,38.3031071021785,44.4888283949118,900
406,0.690277071304918,1.31375918646712,23.1041947317555,47.2512302548043,118.286885436624,900
407,0.356980866614486,0.411161235549629,8.47440175083605,57.0247407711653,16.9399535752322,900
408,0.35215661061043,0.350705385264715,7.34468100786157,55.0755827740657,15.351040085613,900
409,0.767529498296846,1.17808334965373,19.6491134559615,39.6833772467955,100.731205599847,900
41,0.845180957140615,1.92485547305887,29.7546816779974,36.8184756893955,26.4046721884563,900
410,0.731411131679501,1.18284171566924,15.2691024630439,40.5225020488044,93.4002855190691,900
411,0.645348012894884,0.840653938032188,12.5570276549591,40.2272853642779,81.1487785107639,900
412,0.401563383132311,0.435581775177185,12.1781172460285,78.1120590602919,42.6091446889352,900
413,0.634035206046612,2.724530153476,6.53810721443132,42.4766577759797,75.5118514574904,900
414,0.754903346634568,1.38210114043082,28.1429377075943,38.9254169533448,90.6561833026485,900
