Unbinned kinematic summaries of RefL0050N0752 galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
5
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
190,0.529903297665544,0.307201130732568,7.16384113561916,82.0136136146078,46.5339375686115,900
191,0.357387419954807,0.239064998481639,5.46479225012787,84.4484551066986,28.1578618091456,900
192,0.872880252951168,1.81445155300711,25.9017970258445,29.8639421073715,136.811791548979,900
193,0.758915653026073,1.17866713040574,20.3358125810774,40.2280953467883,83.2557420564223,900
194,0.383405065507141,0.423292437023144,9.63629200601576,73.9812169374337,46.0023355153585,900
195,0.856846373655079,1.30777619741482,38.1596477425549,55.1108041878851,171.688997121572,900
196,0.696848171283573,0.91522053660384,11.1246482360454,39.2386560439674,60.0192664351164,900
197,0.351189176604958,0.305719226676546,9.09317112621375,97.2435481077162,19.9440027363859,900
198,0.351815662206256,0.440709836101758,8.93832080908709,65.6942514778358,18.2279999451055,900
199,0.82433154551057,1.31133531617333,13.8349868980667,51.9852561657914,160.717075300576,900
2,0.302552332247947,0.351719714672852,8.97820501722497,127.006026138366,52.3601001567254,900
20,0.697240085655785,0.986160511382763,18.8522350024479,44.1880403044763,84.4934978342463,900
200,0.686118337575408,1.04467578428263,7.99231394834784,43.4472650815472,81.5367232582463,900
201,0.531633882626449,0.625077331224219,12.9264395052945,86.3410469566163,61.1050444862,900
202,0.939829598252514,2.96883229369605,65.2433562969912,24.7861012616769,143.176949262479,900
203,0.848603639701867,1.53694951211107,27.9073657624794,38.5632800499882,95.4703968760679,900
204,0.709602513028058,0.62483420921469,18.375856522699,67.8925906555777,81.6676894965653,900
205,0.33748497096491,0.222835993876887,5.56894084306243,83.7309977525438,18.2033239974972,900
206,0.682619611635903,0.719429706993651,23.3354592988886,74.9088625486504,92.4070375532833,900
207,0.823449422234585,1.63471544618842,27.8240073126191,30.6464770672585,70.7913180885397,900
208,0.85653167484654,0.980347014246347,13.8228929638851,69.8496604579104,205.681441863463,900
209,0.66514066549488,0.932994362220114,17.7489612731639,41.6981755646528,82.2013652134519,900
21,0.401175834928595,0.394805408083559,6.89734140577221,50.8948762251651,15.5901983681511,900
210,0.303969670181225,0.20923423235753,5.77145175179038,101.601847882212,15.1048138492627,900
211,0.69830011633554,0.811616623319214,4.28089426269085,41.680079055137,67.8988099563217,900
