Observation summaries of RefL0050N0752 galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
4
-------------------------------------------------------------------------------------------------
'GalaxyID','inc_deg','twist_deg','dist_z','seeing_fwhm','major_axis_a_kpc','minor_axis_b_kpc','angle','ellipticity','sersic_index'
168,70,0,0.0499830058791369,0,8.38379158696382,5.36740431335257,62.9110913748443,0.336783438513065,2.28318920070437
169,70,0,0.0499830058791369,0,4.71208476956356,2.10333008842379,90.7732460166565,0.636182905688103,3.53394460806475
17,70,0,0.0499830058791369,0,3.33653124361736,1.4059282962472,87.9285953800903,0.585997595251099,7.98384176590439
170,70,0,0.0499830058791369,0,7.8692064439576,2.74375443861968,91.4724067400929,0.652809525704163,2.13133640577942
171,70,0,0.0499830058791369,0,17.1008136302085,9.2501462976594,87.3568625369244,0.45814234794243,7.01647259491314
172,70,0,0.0499830058791369,0,14.6685594671141,10.678299464843,49.3766325870717,0.257129976699844,7.90213301724175
173,70,0,0.0499830058791369,0,12.8635511786489,5.69059943355003,89.2111918811211,0.558721920624313,0.862465566944444
174,70,0,0.0499830058791369,0,3.88245361885035,1.81965163768779,85.1362439088712,0.5275993870951,10.5924404344283
175,70,0,0.0499830058791369,0,11.9051114648477,7.17385166034205,89.0930978808894,0.40514258131068,2.78541095142889
176,70,0,0.0499830058791369,0,10.0071061026447,5.21725148370492,93.4419936447988,0.483082930668845,1.15537850468547
177,70,0,0.0499830058791369,0,16.096636941747,7.06227803190377,85.3801401780197,0.558793438321141,0.464643682372974
178,70,0,0.0499830058791369,0,12.7507579481867,5.98723029317893,94.1438529813439,0.525917304849062,0.221646849712233
179,70,0,0.0499830058791369,0,5.84847846944721,2.28668884959097,90.0262821303188,0.609077318586745,17.5398560430244
18,70,0,0.0499830058791369,0,4.50373546271904,2.38298219308982,92.7185853974928,0.461624015051241,6.46211256118155
180,70,0,0.0499830058791369,0,5.33870827174085,3.24661358242494,80.736857019274,0.422602618475791,21.8793802140284
181,70,0,0.0499830058791369,0,14.4534428097794,6.55399245259506,97.9298211853695,0.547890605278215,0.580288523250815
182,70,0,0.0499830058791369,0,8.05615727525923,3.77687585343238,84.3378488280244,0.523026575746288,0.857751353785643
183,70,0,0.0499830058791369,0,4.04180455486269,1.69761017633177,90.1312425457676,0.574241831413319,34.0025811335954
184,70,0,0.0499830058791369,0,4.23800028961966,1.79852280252492,94.3309927355501,0.560909279843412,1.02255878672131
185,70,0,0.0499830058791369,0,7.23583395767134,3.1568387447514,90.3054420649513,0.568443720743443,2.59490931732992
186,70,0,0.0499830058791369,0,16.3497260559197,6.73220241180481,99.9794356276715,0.587831992882908,0.415230031877558
187,70,0,0.0499830058791369,0,3.90663088516307,1.97299719776227,76.4676684851107,0.491800939390066,2.96237718503855
188,70,0,0.0499830058791369,0,10.3690029516715,4.44724862623555,90.5663595228256,0.568787990322241,2.1805298079833
189,70,0,0.0499830058791369,0,3.96404423668146,1.49506558694364,93.1941206613539,0.620540785870025,1.93523754460585
19,70,0,0.0499830058791369,0,2.52073965972541,1.24491647260957,88.8034626573604,0.511676945795545,4.18480788212665
