Unbinned kinematic summaries of RefL0050N0752 galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
17
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
460,0.606427566968011,0.635934148307313,15.315924886224,44.9888159304799,39.0228975231625,900
461,0.412115614972565,0.500355102459442,9.22854376116823,53.2907836661484,41.9216686931129,900
462,0.495204398907568,0.574553242534192,11.7724599640269,54.0041194206342,37.1250436868497,900
463,0.569198668056559,0.449186162782891,9.56247017646501,53.2131843989535,18.4801215457921,900
464,0.773886100609994,1.23988552050662,12.3348659148119,37.6200436172721,85.2239067728703,900
465,0.669134784615573,0.962335205701592,12.7386956566585,38.7745126925328,52.5161074949656,900
466,0.666617917050861,0.892134359406742,17.974219296211,39.4847013514224,72.0246089589883,900
467,0.741899315488427,1.05662905824342,15.8832654221532,36.6908389688007,74.1985257577675,900
468,0.717510148299944,1.15544077992268,20.6700171140885,38.2025322962886,88.2566193211412,900
469,0.676514850570939,1.01077361658828,18.7631976093123,42.2901910205254,73.5243308436893,900
47,0.663333504023892,1.91464483802964,17.8710965477101,86.633886905379,12.4488150930838,900
470,0.693176392364524,1.02757919423156,17.7449448032286,39.8198998469834,79.2080763393765,900
471,0.54202456701906,0.715237115749669,12.9795458303987,49.2619195898771,52.214199138829,900
472,0.712564692845161,1.00179987495275,15.540197502754,40.4780449136759,77.8328853199782,900
473,0.682710720636831,1.12287323681471,16.8741417406286,38.4456905281266,96.3264202365719,900
474,0.735260069312667,0.970689609959708,11.2945739916088,40.0528478399889,68.5646103043261,900
475,0.731897346627647,0.874161061690993,12.1003113374073,39.946173672559,72.6694222178552,900
476,0.713468075214472,0.929381210760734,20.2759265428092,42.879555366874,80.1598568126985,900
477,0.532597803233259,0.552414622151812,7.05936365130028,51.1807106422926,61.7840173323522,900
478,0.626002046291565,0.847329088865327,13.4576348847382,37.6833355065289,71.1740887835797,900
479,0.518274012002426,0.65030484785635,13.3535510767382,56.2008114667277,45.5837594815735,900
48,0.677648323025257,0.688195576577158,14.6836765641881,76.4742174088588,100.322967183412,900
480,0.598903149466307,0.718671577594828,12.8634809336489,46.7221669133761,77.7877431073853,900
49,0.689668224023309,1.12712652680414,18.9234745197999,35.3446431472225,103.722336680319,900
5,0.496548765986057,0.368849877561148,17.6208714531184,115.172630596085,79.3560953957865,900
