Unbinned kinematic summaries of RefL0050N0752 galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
13
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
370,0.675226895729663,1.2167330434242,13.0864852729898,44.0562050726996,85.4746686859269,900
371,0.7927160155829,1.29323390412458,22.8463106237668,43.1455250156055,110.552347341043,900
372,0.717668243711988,0.843241446696431,17.3542218038437,44.9917311331554,81.3190349915051,900
373,0.64835692555306,0.873678563707336,19.2686135812829,56.2100172920749,104.17428456228,900
374,0.696578980887046,0.893104973310527,8.29332930224337,44.7355346449172,79.3761201737468,900
375,0.140793043872765,0.135740898293948,4.67092303365872,92.0120985762323,35.4562674569846,900
376,0.629534578316466,0.685219549320232,15.9459079289118,60.4857395006244,90.0213840645039,900
377,0.793936906854089,1.21389402915276,23.4549389079721,42.922571168169,104.710799385122,900
378,0.660363036636114,0.824838191893677,10.5440704806659,45.8647699594599,68.9453035121028,900
379,0.764804102594028,1.02682832810698,20.0496877609856,45.0131727297039,102.637389528682,900
38,0.82606102596099,1.63091875707451,12.514392036009,31.8128541027421,130.301619296817,900
380,0.740259684947431,1.12623663544577,14.9247953668037,39.6010945507496,72.1334430838536,900
381,0.380438797680434,0.649896001431048,7.85708066432504,53.2593555471473,7.46089848871738,900
382,0.750135000782632,0.984081207206975,20.6374279014003,47.3033366816039,114.656658919158,900
383,0.722780546440958,0.964212349262076,20.3016611257444,40.3549229732282,88.4995461431208,900
384,0.56953741141899,0.551250401866093,5.93960953801423,50.7392085306488,39.9708747595934,900
385,0.697023049937148,0.895138155591039,20.4502499577006,49.3594381439613,100.505136064145,900
386,0.662576443928204,0.901058712383075,4.09228737978802,39.0492330988059,70.539151992773,900
387,0.840302972129884,1.41451698948966,20.5860503029161,33.3052711194911,87.9968460305327,900
388,0.499527321854801,0.590172693957681,16.5252114593145,60.6047178321086,81.4539618368061,900
389,0.765431332821687,1.07885528525555,17.5573562791924,43.0657911612962,101.960319728655,900
39,0.641301956677234,0.886602382668524,8.74319250589132,60.3301056336197,109.930349526724,900
390,0.686051603340869,1.04427572982102,18.5831331110988,59.9011714322121,76.1886126858254,900
391,0.658989259645076,0.972586361298779,8.24865042414707,41.0754509662888,76.4591444913628,900
392,0.788452662863897,1.30914891048428,20.2080569331208,30.2110523547908,77.406733237731,900
