Observation summaries of RefL0050N0752 galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
18
-------------------------------------------------------------------------------------------------
'GalaxyID','inc_deg','twist_deg','dist_z','seeing_fwhm','major_axis_a_kpc','minor_axis_b_kpc','angle','ellipticity','sersic_index'
50,70,0,0.0499830058791369,0,3.76661841837936,1.89796214321066,94.2377813916725,0.486515870835395,11.5078765592082
51,70,0,0.0499830058791369,0,6.03951227303619,1.7321994122607,90.0269963647048,0.71500278059441,2.69607236914841
52,70,0,0.0499830058791369,0,4.07982239443811,2.4736477293399,87.2828663667542,0.358107219942846,5.67910558725663
53,70,0,0.0499830058791369,0,6.41315160495279,3.11670606603665,89.4701508051213,0.530907575271622,17.7947599741316
54,70,0,0.0499830058791369,0,11.5031058278056,8.32979855729326,108.711754536655,0.273337529677137,1.88399157521846
55,70,0,0.0499830058791369,0,4.42319211016812,1.89570298529555,87.6790727452372,0.57671430827621,5.43207239427442
56,70,0,0.0499830058791369,0,4.1712668636614,1.68402447741801,88.2727617021049,0.597617162972848,11.0844212708107
57,70,0,0.0499830058791369,0,3.53816200669482,2.16440202831601,95.797407562991,0.391791929692187,4.59807428165015
58,70,0,0.0499830058791369,0,4.85393343010833,1.90619990268977,86.5023388329202,0.607696103264566,0.489931749058863
59,70,0,0.0499830058791369,0,14.3815278963917,8.56547356477845,76.54329078815,0.406140048318387,1.12306699208233
6,70,0,0.0499830058791369,0,3.70883270274393,2.32993594179367,89.6498626486752,0.382294768477783,13.3066625230721
60,70,0,0.0499830058791369,0,10.5266106109231,5.99982345141175,100.779102884903,0.430019878657522,1.10981729252382
61,70,0,0.0499830058791369,0,3.30060548751658,1.85356071929764,88.110978910654,0.466899222582692,14.9394729849246
62,70,0,0.0499830058791369,0,2.69054805789756,0.788709736549785,90.336971817669,0.712143756386857,3.02027113618603
63,70,0,0.0499830058791369,0,3.93300110174345,2.44829531516227,87.6905518479564,0.362937625205051,1.74011635530421
64,70,0,0.0499830058791369,0,4.98227637068813,2.18899305786614,90.7557347157002,0.559640815560081,5.30851972135336
65,70,0,0.0499830058791369,0,5.27326799602745,2.53856516894163,91.3085401089756,0.515895399779753,22.4052419114358
66,70,0,0.0499830058791369,0,3.7474986249737,1.80245225851212,91.1180684899465,0.514867998132266,7.72182878506578
67,70,0,0.0499830058791369,0,2.32282741777408,1.87653629986177,97.8592200584672,0.192891884184944,6.84255210490743
68,70,0,0.0499830058791369,0,2.89947451261218,1.39057957329817,88.3654862983738,0.523894577013246,12.1029454503268
69,70,0,0.0499830058791369,0,13.7328906081759,8.79459687178423,90.5696619000589,0.357624082490061,2.24336624937789
7,70,0,0.0499830058791369,0,4.3730984304635,1.94806773460771,89.3427314401947,0.553409020006966,7.87660172749594
70,70,0,0.0499830058791369,0,9.43239528802338,4.7819417378614,80.4324601254242,0.512393440655527,24.3818737859637
71,70,0,0.0499830058791369,0,8.89107132814999,6.81219475239217,93.8629847267099,0.250423106569675,1.6962475016287
72,70,0,0.0499830058791369,0,8.01433835379704,2.91427608540857,90.3249381660114,0.636637335874,4.38008317480225
