Observation summaries of RefL0050N0752 galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
13
-------------------------------------------------------------------------------------------------
'GalaxyID','inc_deg','twist_deg','dist_z','seeing_fwhm','major_axis_a_kpc','minor_axis_b_kpc','angle','ellipticity','sersic_index'
370,70,0,0.0499830058791369,0,6.77051375588076,4.41579549948354,100.4602910527,0.352616220825172,1.81433498456007
371,70,0,0.0499830058791369,0,7.75506156611714,2.02366276576571,87.7086615761115,0.73434908024131,2.32142005717086
372,70,0,0.0499830058791369,0,7.22844293802867,2.83286646014255,93.1311848481854,0.602808898156377,10.5915774475615
373,70,0,0.0499830058791369,0,2.85420552857388,1.67546882402192,67.9761583140214,0.440490984972098,3.93284723492524
374,70,0,0.0499830058791369,0,16.8963580721784,4.64805687691068,85.2581908928762,0.723894504901666,1.82998423914084
375,70,0,0.0499830058791369,0,2.95258909941716,1.78604487054185,90.4962304254292,0.402394067639317,5.83107320014251
376,70,0,0.0499830058791369,0,7.98574871645294,3.22869183429155,90.3583714666493,0.595319377979447,0.342263310187363
377,70,0,0.0499830058791369,0,6.12241109145982,2.4141459425595,88.2928504843774,0.599056273125475,16.8768653246968
378,70,0,0.0499830058791369,0,12.70214427226,4.95905933090898,78.3594178049257,0.605933612045015,0.0503982588685246
379,70,0,0.0499830058791369,0,6.86804553521248,2.68402381977081,89.8628417614508,0.600365592697515,1.32239518600677
38,70,0,0.0499830058791369,0,12.5080872952456,6.46421970213515,82.8515581152478,0.486761754324437,1.124256884212
380,70,0,0.0499830058791369,0,10.6994581939189,3.88981538556219,85.8417534126832,0.637159235834058,3.32701045521652
381,70,0,0.0499830058791369,0,5.14516638607271,2.84473479365137,90.2381867700919,0.444915121972377,5.32187651491612
382,70,0,0.0499830058791369,0,5.04261612827039,2.14952210198546,87.0663669482159,0.572183162477231,19.4700210607814
383,70,0,0.0499830058791369,0,3.54738331007825,1.39720575955016,83.475080121389,0.598621825704858,10.7612374976772
384,70,0,0.0499830058791369,0,15.625628882755,6.54554665552565,85.465955933673,0.580321828507975,0.114615917983201
385,70,0,0.0499830058791369,0,3.48804642822166,1.48243273143274,94.3223540535175,0.582792517880844,4.25435939172848
386,70,0,0.0499830058791369,0,17.5172700521093,8.61604176740028,96.0456727083818,0.505310409757926,17.8702017579488
387,70,0,0.0499830058791369,0,8.27771666329727,2.62451347740321,93.6284469547712,0.676988327807109,6.01722463507616
388,70,0,0.0499830058791369,0,3.65040938241501,1.4606316595609,89.7052786298744,0.601797710712279,7.38780635491871
389,70,0,0.0499830058791369,0,10.0334384442265,3.80288446863254,88.3084498623494,0.616275945085384,2.45497540950825
39,70,0,0.0499830058791369,0,16.4132987831856,5.90246335432319,85.9799219512069,0.639063702680479,3.43092341226065
390,70,0,0.0499830058791369,0,6.83439472946213,2.624640766953,106.057756536163,0.610809130422068,0.452483506274933
391,70,0,0.0499830058791369,0,19.6309474723075,4.66747973666657,81.4608741295012,0.761482315149332,41.4269766436559
392,70,0,0.0499830058791369,0,8.54657243041049,2.61375096992048,89.0149135426145,0.693182741568897,6.32520140468992
