Observation summaries of RefL0050N0752 galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
12
-------------------------------------------------------------------------------------------------
'GalaxyID','inc_deg','twist_deg','dist_z','seeing_fwhm','major_axis_a_kpc','minor_axis_b_kpc','angle','ellipticity','sersic_index'
348,70,0,0.0499830058791369,0,9.12837948851985,3.34179646265445,93.5145862354582,0.630054812155261,0.954802453388135
349,70,0,0.0499830058791369,0,11.8392628440796,3.2975615042883,98.298901570063,0.717203816309315,1.25329635591961
35,70,0,0.0499830058791369,0,9.43005265396657,5.90216524918678,90.3543511439489,0.34634785350273,3.60053479726422
350,70,0,0.0499830058791369,0,9.92717397868108,3.58033377586201,100.331238419431,0.62480734977291,2.14728090061369
351,70,0,0.0499830058791369,0,5.60051225992908,4.37767306799155,84.4356096023717,0.205980131282171,4.00125137529651
352,70,0,0.0499830058791369,0,3.99897874143901,1.85072932079196,87.5745043682285,0.53304306230931,5.95895523691936
353,70,0,0.0499830058791369,0,8.28370552448857,3.17756333245405,89.5494340260691,0.614801472286743,9.43012267543891
354,70,0,0.0499830058791369,0,5.03241515114966,1.51785455399049,83.2184215331147,0.689981663372162,0.854623262003077
355,70,0,0.0499830058791369,0,4.53162094243383,1.84988717027585,90.0635467632483,0.593435146302184,21.2829263670556
356,70,0,0.0499830058791369,0,9.81460595325846,3.22513617134253,88.2371486720778,0.666933193818172,0.578527278110715
357,70,0,0.0499830058791369,0,3.91234178494001,2.52228012134991,88.6322247598017,0.357169465470149,4.90927113279512
358,70,0,0.0499830058791369,0,4.06522900931467,1.40486090856696,89.2131323257698,0.627551465285808,15.4380480732721
359,70,0,0.0499830058791369,0,12.1125282153287,5.10579016462044,96.8017844612624,0.579359177058203,1.21852859108471
36,70,0,0.0499830058791369,0,8.11060125935395,3.53541829203436,92.1419367339733,0.562048375715409,13.5144783557798
360,70,0,0.0499830058791369,0,18.6624080652663,8.25892695598494,93.9045985210277,0.554740943736126,14.7552941579393
361,70,0,0.0499830058791369,0,5.02553997168185,2.37460045712705,106.034365788888,0.49172953051664,2.15994323308364
362,70,0,0.0499830058791369,0,10.2360181347024,4.57917277993427,22.3855099001536,0.550389702505016,0.0627541080319533
363,70,0,0.0499830058791369,0,7.36406189012089,4.16198870702517,64.0377008461566,0.433229735120762,2.21354652843325
364,70,0,0.0499830058791369,0,7.68048547739933,3.03264901008701,95.7690647156997,0.606967916531067,0.96705908183894
365,70,0,0.0499830058791369,0,9.44134850745474,6.57374981907917,98.4194228241106,0.330678557240601,0.676363922476524
366,70,0,0.0499830058791369,0,7.92629083821661,2.70691075608576,83.1800364236233,0.657331668275001,10.9202587611884
367,70,0,0.0499830058791369,0,12.6386460591591,4.43064909250405,87.3578607735168,0.649109603587315,1.14962544762275
368,70,0,0.0499830058791369,0,6.55151781296542,2.93928236421945,83.9576212900939,0.555908106530277,0.606645106792182
369,70,0,0.0499830058791369,0,7.8717893330223,4.38289129757036,83.6380652214269,0.443639673413297,1.89838003347535
37,70,0,0.0499830058791369,0,15.5829284630778,6.49751700110667,86.4723022011062,0.583190567038151,4.17617824045901
