"CentreOfPotential_x","CentreOfPotential_y","CentreOfPotential_z","StellarMass","GasMass","DMMass","SubGroupNumber","GroupNumber","StellarMass_Msol","GasMass_Msol","DMMass_Msol","GalaxyID"
25.060791015625,30.2807807922363,4.91077661514282,4.26626014709473,0.691296279430389,56.3873825073242,7,2,62954523954.9272,10201025414.0243,832073221139.688,504
25.5278701782227,30.00950050354,3.65702128410339,1.31497371196747,0.0421454831957817,25.7634944915771,8,2,19404241934.597,621914449.649221,380175721876.019,505
25.8338928222656,29.6923999786377,3.34877324104309,1.41192448139191,0.0131046054884791,8.02571964263916,9,2,20834883603.3513,193376440.184067,118430508707.288,506
25.0415802001953,30.1986618041992,5.0597620010376,0.683881342411041,0.0352175608277321,8.82139301300049,10,2,10091607841.2289,519683446.466196,130171761356.595,507
25.9436874389648,29.7432880401611,3.18241119384766,0.987648487091064,0,3.09755897521973,15,2,14574108984.4143,0,45708734109.9127,508
28.1573352813721,22.612512588501,15.0031995773315,22.1950035095215,407.674407958984,2557.48315429688,0,3,327517739646.372,6015795426620.24,37739174112752.6,46
28.2304821014404,23.0524311065674,15.3647356033325,2.91657209396362,0.383442252874374,156.585968017578,1,3,43038024270.6818,5658216719.47261,2310640873900.09,47
28.1367092132568,22.7428913116455,15.1772060394287,5.37930822372437,0.0975311174988747,26.2674427032471,2,3,79379075995.1688,1439205501.12609,387612169413.149,48
28.1770706176758,23.0639495849609,15.1061315536499,0.691125273704529,0.06800626963377,14.9913558959961,3,3,10198501989.8322,1003525847.7287,221218032030.706,509
27.722412109375,22.4759426116943,14.8858423233032,0.818535327911377,0.04161262139678,14.5856819152832,4,3,12078612211.2227,614051342.446825,215231755653.708,50
28.211009979248,22.3993492126465,14.9600763320923,1.85572957992554,0.038732573390007,7.3864221572876,6,3,27383836959.1331,571552281.212314,108996796868.759,510
28.1811027526855,23.0231857299805,15.3886070251465,0.685496747493744,0.00912954192608595,5.10030508041382,9,3,10115445360.3838,134718921.506623,75262001681.0286,511
28.1623039245605,22.5311050415039,14.9468088150024,0.755835294723511,0,0.593493103981018,31,3,11153387165.1156,0,8757805324.43642,512
28.154857635498,22.6527652740479,15.0305070877075,0.780407130718231,0,0.387277007102966,38,3,11515978330.3074,0,5714803781.35386,513
6.76486492156982,1.04994738101959,29.3084392547607,18.7397003173828,349.852935791016,2276.78588867188,0,4,276529998608.319,5162560244235.4,33597100698662.9,53
6.79888534545898,1.78299331665039,28.8536033630371,1.8518944978714,0.420938640832901,74.2736511230469,1,4,27327245059.736,6211527387.96661,1096009663646.5,54
6.91888189315796,1.37619757652283,28.8060569763184,1.37944090366364,0.223889783024788,20.221284866333,2,4,20355543829.9367,3303801039.48793,298392812117.63,55
6.78089714050293,0.820706605911255,29.1042709350586,2.55711245536804,0.125123307108879,18.9235420227051,3,4,37733703941.2697,1846366129.37677,279242835294.921,514
6.87208032608032,0.792770445346832,29.1286220550537,0.960080325603485,0.0153727456927299,6.33159446716309,8,4,14167302924.0889,226845961.942809,93431366539.4612,515
6.76620435714722,1.0129736661911,29.3282623291016,2.58192896842957,0,3.59944224357605,9,4,38099905652.4038,0,53114710574.2949,516
9.5763111114502,3.33551645278931,26.243185043335,15.6824226379395,236.77473449707,1702.45227050781,0,5,231415670304.067,3493936183185.68,25122019884040.7,517
8.89567470550537,4.01819324493408,26.0794715881348,2.14045882225037,2.34753775596619,231.303680419922,1,5,31585407723.357,34641141608.233,3413203271201.15,518
9.19240760803223,4.19799709320068,25.7580490112305,2.57431674003601,1.87702131271362,149.073867797852,2,5,37987576774.5976,27698025699.5366,2199789524725.65,61
9.58879089355469,3.29888463020325,26.2931480407715,3.22682929039001,0.0797532796859741,11.935378074646,3,5,47616295035.0455,1176869103.93727,176122884916.687,59
8.94796943664551,3.54615092277527,26.2099018096924,1.03782522678375,0.043724063783884,13.0796566009521,5,5,15314535646.6549,645208572.844251,193008285106.009,519
10.5598392486572,2.93001365661621,26.704568862915,0.755535304546356,0.0358555987477303,12.9082641601562,6,5,11148960398.3122,529098571.689169,190479154404.234,520
9.91758346557617,3.21137142181396,26.3763999938965,1.03497159481049,0.00388990389183164,11.6587648391724,8,5,15272426390.2511,57400870.8558114,172041076972.853,521
9.89574813842773,3.12967848777771,26.47438621521,0.895697474479675,0.0203571245074272,9.68539810180664,10,5,13217245589.6526,300397312.463235,142921342297.52,522
9.76372909545898,3.23652982711792,26.1669540405273,1.37837553024292,0,8.91656970977783,11,5,20339822782.8784,0,131576224148.509,523
12.1526250839233,0.490861564874649,26.007396697998,10.5875692367554,139.022033691406,1246.45678710938,0,6,156234115632.557,2051460916242.62,18393180668154,69
12.6765031814575,0.465486109256744,26.4755401611328,5.81294536590576,1.34805417060852,237.634521484375,1,6,85777987199.3521,19892389505.1047,3506623520249.57,70
12.4588136672974,0.25997930765152,26.1436634063721,4.67182540893555,1.14411866664886,87.4637832641602,2,6,68939196035.7499,16883041240.6696,1290648166976.37,71
11.251971244812,0.957748591899872,26.0871429443359,2.47031998634338,3.04876470565796,79.807975769043,3,6,36452961937.2827,44988707691.9079,1177676219713.87,72
12.2082319259644,0.413369417190552,25.2259464263916,1.892045378685,3.31605076789856,71.6398620605469,4,6,27919726413.6245,48932880393.0506,1057144491127.59,524
13.1510124206543,0.991853058338165,26.5987815856934,0.96712201833725,0.320333242416382,45.972297668457,5,6,14271212765.169,4726956652.4195,678384349534.525,525
12.4208974838257,33.7107124328613,26.987678527832,0.905248582363129,0.892336070537567,39.7058448791504,6,6,13358185295.4637,13167643460.9264,585914237859.437,526
12.5021619796753,33.7545776367188,26.473424911499,1.20208549499512,1.01200735569,30.5960102081299,7,6,17738421352.9678,14933557523.3814,451486123949.708,76
11.9395446777344,0.73192286491394,25.9743595123291,2.39656829833984,0.0753580331802368,20.3033218383789,8,6,35364654555.8641,1112011209.22551,299603380236.728,527
12.14732837677,0.595570027828217,26.0803451538086,0.994434297084808,0.0213583763688803,4.45190238952637,14,6,14674242924.4638,315172157.907128,65693930037.8328,528
11.4805679321289,25.1023559570312,25.4173698425293,20.547435760498,280.962768554688,1784.58544921875,0,7,303205616206.386,4145991274222.69,26334007664526.5,80
11.284707069397,26.0067501068115,25.6463050842285,3.18109035491943,6.70722055435181,112.44596862793,1,7,46941354265.0325,98974245006.4767,1659294600317.02,529
11.7823038101196,25.23366355896,25.4373531341553,0.685021877288818,0.259131014347076,18.6393260955811,2,7,10108437998.746,3823833776.58929,275048839201.015,83
11.387378692627,25.1341781616211,25.4206981658936,1.14517045021057,0,0.808156847953796,17,7,16898561750.706,0,11925463494.8815,530
11.4964942932129,25.1861381530762,25.4611835479736,0.824985861778259,0,1.10232210159302,18,7,12173798691.8505,0,16266275557.0687,531
11.5036401748657,25.0565776824951,25.4169864654541,0.69312995672226,0,0.499536663293839,24,7,10228083839.2062,0,7371349085.94642,532
11.4702796936035,25.1394996643066,25.4321212768555,0.729291021823883,0,0.344006359577179,27,7,10761689986.2027,0,5076285987.71615,533
19.0704612731934,31.6420421600342,23.6767482757568,9.36156368255615,197.864181518555,1490.10974121094,0,8,138142720975.513,2919757568866.17,21988614422028.9,534
19.3970012664795,31.6290531158447,23.7531280517578,8.62143707275391,0.369599908590317,127.386169433594,1,8,127221137016.737,5453953930.80594,1879757768779.01,535
18.9796485900879,31.6430053710938,23.5707931518555,3.27616381645203,0.0109318401664495,9.43347072601318,3,8,48344293679.2188,161314305.715474,139203808094.855,536
19.3993549346924,31.4469547271729,23.7892074584961,0.679934799671173,0.00984515063464642,7.42246532440186,4,8,10033371186.433,145278710.181513,109528663269.136,537
19.3685092926025,31.5642395019531,23.7427005767822,0.781374037265778,0,3.09324145317078,8,8,11530246363.5053,0,45645023146.2385,538
19.0599555969238,31.6511421203613,23.6824054718018,1.546546459198,0.00313122035004199,0.841290295124054,13,8,22821415655.8856,46205453.8959874,12414392983.8649,91
30.6119194030762,10.7640914916992,7.15800762176514,14.8659906387329,219.312957763672,1462.18383789062,0,9,219368095594.723,3236263701021.9,21576529389957.3,86
30.5233154296875,10.8222522735596,6.88007831573486,2.80196690559387,0.524203896522522,57.1827735900879,1,9,41346867419.5236,7735347968.25894,843810308248.049,87
30.5553226470947,11.186897277832,6.8617467880249,0.977170050144196,0.00105969444848597,28.032341003418,2,9,14419485265.5042,15637246.0285958,413655666172.666,539
30.5622310638428,10.734827041626,7.24824810028076,2.02160143852234,0.0123402420431376,11.1273155212402,3,9,29831503893.507,182097208.45161,164198812867.282,540
30.3684062957764,10.6502103805542,6.9640679359436,0.723516643047333,0.00809175707399845,5.33571243286133,7,9,10676481101.9623,119404981.644026,78735760265.3276,541
30.573221206665,10.7997617721558,7.15185832977295,1.12558841705322,0,0.935059010982513,16,9,16609601974.9337,0,13798079084.8529,542
12.6821937561035,33.0445823669434,29.6953010559082,11.7257766723633,176.069946289062,1224.63439941406,0,10,173029928545.994,2598153715250.08,18071161386265.2,95
12.9523963928223,32.8589401245117,29.6677913665771,7.31447315216064,1.12281346321106,176.874923706055,1,10,107935090547.385,16568653722.3408,2610032261877.33,543
22.4635047912598,28.6259746551514,26.105884552002,17.0083694458008,157.21630859375,1184.09106445312,0,11,250981835329.261,2319942414250.23,17472888832785.6,97
22.7921047210693,28.8708915710449,25.98122215271,3.36674308776855,0.2511066198349,33.3378295898438,1,11,49680915148.4463,3705422822.00073,491945432101.307,98
22.7306442260742,28.9246482849121,26.4080123901367,1.34775459766388,0.0889034569263458,22.2107028961182,2,11,19887968895.1397,1311892527.82836,327749405643.171,544
22.6082363128662,28.6980209350586,26.0445423126221,2.55890727043152,0.00380225572735071,9.17825889587402,3,11,37760188900.9329,56107501.8909166,135437807260.373,545
22.3632965087891,28.5789241790771,26.0600490570068,1.01508629322052,0,4.56829166412354,5,11,14978991472.5166,0,67411413529.9527,546
22.6990337371826,28.8144474029541,26.4128742218018,0.711844921112061,0.0250628869980574,4.86095523834229,6,11,10504248825.2528,369837296.718372,71730066251.2209,547
22.3799705505371,28.6290988922119,26.151798248291,1.11569273471832,0.010374522767961,4.21959257125854,7,11,16463577600.1597,153090322.577096,62265879821.7517,548
33.1161689758301,32.984375,29.7313003540039,4.97807741165161,108.945663452148,895.404052734375,0,12,73458364669.7495,1607642793244.65,13212915749076.4,106
32.8283920288086,32.7113037109375,29.7672672271729,3.09064722061157,1.02442312240601,129.822372436523,1,12,45606741684.2174,15116769202.0395,1915707287800.12,107
33.3912010192871,33.0113105773926,29.6751251220703,5.2556471824646,0.934658050537109,93.9629211425781,2,12,77554287605.3702,13792162363.1588,1386551866503.89,549
32.966438293457,33.1461296081543,29.567497253418,1.92266118526459,0.287317126989365,48.5246086120605,3,12,28371504660.2058,4239758554.34659,716047200579.586,109
33.6594429016113,33.1127586364746,29.7106742858887,1.18923711776733,0.0894643291831017,14.6547651290894,4,12,17548825912.4461,1320168967.77955,216251173290.817,111
33.1437835693359,32.9548835754395,29.6623668670654,1.5186185836792,0.218598678708076,9.78658199310303,5,12,22409301521.3184,3225723533.20147,144414449489.497,550
33.0517997741699,32.997745513916,29.6803035736084,0.719135940074921,0,4.02801895141602,10,12,10611837817.0459,0,59438948124.2738,551
32.9521980285645,33.1483421325684,29.5522079467773,1.57919347286224,0.0100642200559378,2.04733061790466,12,12,23303167150.8529,148511380.16763,30211173248.8481,112
0.326619476079941,23.0130672454834,2.80759453773499,17.7755680084229,141.453643798828,1185.93054199219,0,13,262302903108.418,2087342660786.72,17500032848575.7,104
0.0617200657725334,23.0957336425781,3.10376834869385,3.10444164276123,0.612832844257355,37.624439239502,1,13,45810297316.0174,9043189736.19993,555200240896.453,552
22.7315788269043,28.9666366577148,0.697068691253662,10.9026079177856,134.997436523438,1074.669921875,0,14,160882943764.886,1992072461229.54,15858229692437.3,117
22.9486236572266,29.4034690856934,1.05801069736481,0.984795212745667,0.118563078343868,18.8514556884766,2,14,14532005005.3005,1749560949.96971,278179102494.168,553
22.1973705291748,28.9865741729736,0.513276278972626,0.773037493228912,0.238577052950859,15.8203506469727,3,14,11407229214.2516,3520531865.67137,233450987384.918,119
22.6914596557617,28.8596897125244,0.64370995759964,0.754980027675629,0,4.12638664245605,7,14,11140766525.9616,0,60890498416.2053,554
22.7060298919678,28.9433689117432,0.707702934741974,1.31777191162109,0.0133358361199498,1.70970690250397,10,14,19445533211.0432,196788565.517761,25229071936.1987,121
9.36388969421387,22.0673236846924,23.7094020843506,11.5307960510254,118.49193572998,1061.466796875,0,15,170152721865.308,1748511143057.85,15663399461641.7,115
9.5703067779541,21.5383644104004,23.8025722503662,0.949608623981476,0.00718327378854156,22.1496925354004,1,15,14012778594.1413,105999063.864752,326849114033.452,555
9.34739303588867,22.0898151397705,23.8198833465576,4.18596029281616,0.244519546627998,11.8884468078613,2,15,61769589392.6972,3608221516.00932,175430349661.649,556
9.31358623504639,21.9974632263184,23.6921081542969,0.821973919868469,0.0630263164639473,3.8203010559082,7,15,12129353355.0513,930039803.672641,56373785481.1756,557
15.1426649093628,30.9642963409424,32.1254425048828,10.0643520355225,72.5395278930664,651.831909179688,0,16,148513327707.545,1070420295286.73,9618674465733.99,558
16.2494411468506,30.864049911499,32.4342193603516,2.9970555305481,5.83017253875732,216.926651000977,1,16,44225667841.804,86032197779.2432,3201050469508.53,123
14.8363904953003,31.0812301635742,32.1418495178223,4.3556604385376,0.735491156578064,152.154998779297,2,16,64273747957.9572,10853181484.2473,2245255841239.84,124
16.9756755828857,33.1705932617188,25.7351703643799,11.7317533493042,112.652740478516,931.253173828125,0,17,173118122617.306,1662345802768.84,13741918734090.5,559
17.0720806121826,33.4045791625977,25.207483291626,3.21949911117554,0.513341188430786,115.163284301758,1,17,47508128179.9919,7575053801.19033,1699392322627.19,560
16.8490447998047,33.1996574401855,25.7288970947266,1.12968468666077,0.000971984933130443,5.61439037322998,2,17,16670048055.1639,14342971.7473415,82848035763.7159,561
16.8380680084229,33.1517295837402,25.6774311065674,0.902706980705261,0,4.39793109893799,3,17,13320680474.6283,0,64897509569.0674,562
17.0695400238037,33.7120056152344,25.0909099578857,0.780439078807831,0.000903960957657546,0.154873266816139,16,17,11516449768.2185,13339184.6256551,2285367616.9734,563
6.72257995605469,32.1313591003418,32.5954093933105,16.1862564086914,131.854873657227,978.654663085938,0,18,238850429108.38,1945699632939.77,14441392767105.7,135
10.7629499435425,32.5459022521973,30.1330604553223,8.53427600860596,91.3794326782227,772.05615234375,0,19,125934955885.805,1348428948348.68,11392748182590.9,134
10.7489004135132,32.4755973815918,30.3749389648438,2.64295244216919,0.514776349067688,34.7136688232422,1,19,39000390762.7575,7596231566.16009,512247828343.152,131
10.7965860366821,32.5974388122559,30.0155735015869,2.0614116191864,0.089504562318325,11.6941509246826,2,19,30418957749.0747,1320762662.91015,172563247232.312,564
10.6249399185181,32.5214958190918,30.0929298400879,0.712913811206818,0.398814409971237,11.374924659729,3,19,10520021765.6632,5885053995.87555,167852625551.693,565
10.8484983444214,32.5562324523926,30.1499500274658,1.40352833271027,0.0463487356901169,6.58051776885986,5,19,20710986905.756,683939209.20905,97104571505.708,566
30.6213474273682,25.1100425720215,18.5242481231689,15.0637693405151,99.7309265136719,903.328674316406,0,20,222286591792.758,1471666702399.2,13329854417141.4,137
20.5734634399414,29.4338436126709,32.2606506347656,9.28697681427002,103.366714477539,840.067016601562,0,21,137042089362.731,1525317743961.26,12396341830303.5,138
20.5518817901611,29.187126159668,32.1682357788086,0.933827996253967,0,13.766167640686,1,21,13779913772.9532,0,203138697740.523,567
2.76125478744507,3.06519198417664,28.3338508605957,8.20364952087402,84.0778961181641,765.120361328125,0,22,121056108271.173,1240684754973.36,11290401066713.1,143
2.40660929679871,2.89547038078308,28.3723030090332,1.05759966373444,0.248237550258636,38.2137107849121,1,22,15606334604.4739,3663085762.5764,563895751330.045,141
2.75366568565369,3.04794526100159,28.3517456054688,1.81434416770935,0.219507366418839,3.2599413394928,3,22,26773138399.9928,3239132467.5567,48104908766.1742,142
2.75898838043213,3.08118414878845,28.3224029541016,0.833637714385986,0,1.24959254264832,8,22,12301468651.8314,0,18439453044.9868,568
30.9761524200439,5.93553447723389,9.03832626342773,9.16886234283447,89.9630584716797,763.251098632812,0,23,135299148223.412,1327528402943.43,11262817530062.1,144
30.9718265533447,5.97425937652588,8.84867668151855,4.99721050262451,0.29971969127655,35.8296012878418,1,23,73740699687.4125,4422775413.04703,528714943486.742,145
31.0707778930664,5.91572713851929,8.88868141174316,0.962048888206482,0.254618704319,5.91024541854858,3,23,14196351767.1679,3757248448.93457,87213783021.3883,569
31.0666198730469,5.91557312011719,8.93411064147949,0.781340420246124,0.0873529464006424,4.36977243423462,5,23,11529750298.2406,1289012616.93046,64481989823.3214,570
9.87252998352051,31.2861709594727,32.3306694030762,9.61703681945801,65.1034851074219,619.9921875,0,24,141912577749.925,960691277941.761,9148835672015.07,148
9.43184471130371,31.4257888793945,32.1817169189453,5.03906679153442,0.366617679595947,123.754249572754,1,24,74358346678.4517,5409947048.85502,1826163806386.13,149
23.3561038970947,25.4910945892334,21.2210311889648,7.41378545761108,71.8149871826172,722.299682617188,0,25,109400579921.435,1059728702664.71,10658523180525.2,151
23.2248802185059,25.6454486846924,21.2891845703125,2.70182466506958,0.34209993481636,27.3927612304688,1,25,39869131214.3651,5048154073.7833,404217788793.192,571
23.3681106567383,25.5239582061768,21.2091312408447,0.76413482427597,0.0799593552947044,1.61246526241302,8,25,11275858114.8492,1179910032.38491,23794138071.5373,572
1.04670834541321,31.4243450164795,27.4276180267334,7.68500852584839,54.0628623962402,625.084045410156,0,26,113402848549.639,797771736473.638,9223973024105.12,154
1.69908511638641,31.2621574401855,26.7823028564453,1.60096752643585,2.41163444519043,80.1463470458984,1,26,23624473196.4369,35586976231.0811,1182669352321.82,155
20.7571716308594,30.7867298126221,0.705906867980957,10.8807897567749,70.7280807495117,646.763854980469,0,27,160560986853.529,1043689906454.34,9543888370069.65,159
20.7989139556885,30.7776145935059,0.736698269844055,2.53726410865784,0.0280634686350822,5.43220281600952,1,27,37440814343.5071,414114997.100857,80159608302.6911,573
8.24144458770752,6.95079946517944,26.42799949646,5.97683238983154,50.617977142334,569.033752441406,0,28,88196365173.9497,746937726412.929,8396874021765.84,156
8.33138561248779,7.20770168304443,26.4426651000977,2.4386613368988,0.747636437416077,26.4590167999268,1,28,35985795112.9162,11032401772.5311,390439108147.013,157
8.0819206237793,7.02238702774048,26.473217010498,1.00211179256439,0.330260097980499,20.1761379241943,2,28,14787534907.7041,4873441030.97619,297726607021.746,574
30.2319087982178,10.3834247589111,9.88886547088623,12.9613838195801,56.5359191894531,659.772583007812,0,29,191263007886.294,834265083752.575,9735850006721.89,161
24.5638370513916,30.2853946685791,20.0682945251465,5.09368944168091,42.2675857543945,558.602905273438,0,30,75164378851.4945,623716240488.531,8242952555360.83,575
24.8117694854736,30.43137550354,19.7208919525146,0.849048912525177,0.490322947502136,30.3437080383301,1,30,12528882032.3981,7235388063.52316,447763059147.071,576
24.5793724060059,30.2844581604004,20.1065196990967,3.00218605995178,0.168126732110977,8.60494613647461,3,30,44301375844.8581,2480940687.91186,126977790617.962,162
13.3130416870117,10.4066600799561,20.3692817687988,10.3444967269897,53.9629211425781,559.136474609375,0,31,152647247131.524,796296966105.488,8250826103241.82,175
11.7570343017578,0.450591236352921,29.8215217590332,5.96531677246094,38.2751731872559,483.957336425781,0,32,88026436434.3468,564802713434.386,7141454735226.94,168
11.6969213485718,0.375600218772888,29.8241996765137,3.36558175086975,0.0547391213476658,19.1115474700928,1,32,49663778028.558,807750865.474069,282017113710.476,169
11.9187793731689,0.501902520656586,29.8495616912842,1.30461156368256,0.213923871517181,16.3180103302002,2,32,19251334214.5014,3156740336.88038,240794639053.812,577
29.0556507110596,5.44976902008057,23.7399978637695,3.2173023223877,43.3339385986328,465.861206054688,0,33,47475711546.3128,639451740285.167,6874421494482.28,171
28.9468975067139,5.54779100418091,23.6075210571289,0.967675805091858,0.286260396242142,17.1271991729736,1,33,14279384648.8111,4224165041.79784,252735331048.681,172
29.0601139068604,5.35084199905396,23.9166221618652,0.987950086593628,0.16462142765522,13.7917919158936,2,33,14578559499.023,2429215109.60188,203516819090.782,173
29.0278930664062,5.55618619918823,23.8350868225098,0.690997123718262,0.151637315750122,7.38379383087158,3,33,10196610960.8977,2237616717.61925,108958012305.087,578
30.6491508483887,23.2227420806885,15.6855497360229,3.94217491149902,33.2336235046387,508.623962402344,0,34,58172201493.4988,490407728290.216,7505444656700.96,165
30.7712345123291,23.1099109649658,15.7849111557007,1.18689274787903,0.214004188776016,14.9054718017578,1,34,17514231517.0732,3157925528.27073,219950694343.445,579
25.1657199859619,28.0602989196777,10.5902528762817,10.6986217498779,49.0789909362793,483.715087890625,0,35,157872847884.361,724227872668.696,7137880025602.18,167
23.3509273529053,31.69407081604,21.2282562255859,2.97515559196472,21.285816192627,288.666870117188,0,36,43902504190.1225,314101432916.945,4259675866733.51,176
23.4641933441162,31.6071243286133,21.9923553466797,2.56200909614563,4.36665487289429,87.8947067260742,1,36,37805960596.6312,64435985926.8608,1297007034103.65,177
23.6513004302979,31.7028045654297,21.5144348144531,0.849091827869415,0.582377851009369,20.1319274902344,2,36,12529515307.2041,8593784511.04432,297074221389.406,580
23.3699855804443,31.6374797821045,21.1842060089111,0.993770182132721,0.372169584035873,6.01255559921265,5,36,14664442996.8414,5491873018.91027,88723510158.8285,581
0.3868567943573,30.7144584655762,30.5861835479736,4.10638093948364,27.1578254699707,472.113586425781,0,37,60595286810.8208,400750989195.372,6966683948312.1,180
29.9836750030518,8.11249446868896,3.33214235305786,7.75476264953613,40.9420051574707,436.396423339844,0,38,114432166382.881,604155479408.348,6439628184817.01,179
26.7862739562988,25.016414642334,12.3806114196777,7.83373928070068,42.1883506774902,363.416687011719,0,39,115597574971.927,622547018177.876,5362712009880.52,188
26.9760189056396,25.1080284118652,12.3003273010254,0.909683048725128,0.108221925795078,26.5242519378662,1,39,13423621932.9842,1596963050.77744,391401742143.186,582
27.023853302002,31.895414352417,24.2060222625732,3.95606112480164,7.35583591461182,250.314239501953,0,40,58377111629.7449,108545454878.155,3693730162638.2,583
27.3500423431396,31.4148807525635,24.318790435791,1.00969433784485,0.494559049606323,49.3385848999023,1,40,14899425770.4361,7297897564.16277,728058537897.254,584
