Unbinned kinematic summaries of RefL0050N0752x7_752dm galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
11
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
428,0.788580810467797,1.22011668304055,22.7647882024748,31.2831769298395,116.755226133364,900
429,0.66291044566308,1.01230744629876,8.25788047894786,34.9538205673177,84.4438483819838,900
430,0.762178368041941,1.26846194582595,8.71118709232086,33.8877622013296,65.9413243378486,900
431,0.766473499149214,1.22449648380537,8.35770344883758,32.8783111628091,85.6178287826326,900
432,0.868116962651755,1.45141921744118,21.7258851007545,37.000233892151,113.753929958753,900
434,0.72361224323309,1.20884315292256,10.6833792655511,32.2197548257829,88.3518847011883,900
436,0.208622740451596,0.163845203507409,4.675447486676,67.5471329044743,8.49212046945906,900
438,0.818167382085569,1.12284566927789,22.1990154918993,39.3818429012481,114.262325452505,900
439,0.733218171179271,1.08720093155279,18.7443957240164,38.304755532103,62.654850647346,900
440,0.307884962512495,0.265021007106284,7.78242700325551,68.6651253630013,78.1848830660134,900
442,0.819388671242231,1.41665834470534,12.1895963852142,36.0381453827369,86.7258199026222,900
443,0.475171716784675,0.531481919334829,10.8148848085229,49.0771375515371,57.5679011306056,900
447,0.667087005589862,0.901015724463931,13.8422653082351,40.9858350833139,75.4877604050928,900
448,0.687927821756252,0.866368432088284,16.4638059573602,47.0286402044488,89.8701120179191,900
450,0.38318355104082,0.264011541282446,5.61926685877959,56.2662635598253,13.5407242581909,900
452,0.718361973515153,0.895131800181584,6.52968004483322,41.7899005058014,69.7288734357641,900
453,0.787673969606494,1.25186643692013,18.7610632225826,35.782479605356,86.4161585048116,900
454,0.690545712364309,0.707600826296428,15.7545348152909,48.8928221173988,74.7133620525671,900
455,0.724953074006897,1.22766637387727,14.6673621248952,38.0269626091374,19.5261913172063,900
456,0.64602339609893,0.950190280525088,14.9712742049998,38.0928471863608,69.4659786532745,900
458,0.736604777736925,0.919426567967027,9.24938112728217,40.1107346286195,91.1465004845911,900
459,0.616163825613598,0.942274962678452,6.33865591248141,39.5984687587576,8.28048126974307,900
46,0.761666687221476,0.962740206323391,25.4454514953027,35.3555560836908,104.713238650413,900
461,0.423329065894033,0.565678199534869,9.2837120048909,52.3919893833806,27.330745288691,900
