Unbinned kinematic summaries of RefL0050N0752x7_752dm galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
9
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
372,0.722766737788105,1.05552872152757,11.2375401374753,34.1087666397351,62.9280351934061,900
373,0.464632956029577,0.48662718476672,12.9842910252411,59.2474304587124,79.6609366256503,900
374,0.430799943135825,0.515536879380501,8.98635298493146,53.8857505455806,39.9322412211813,900
375,0.184222960079742,0.156284800444697,3.75654111820582,63.5532591321036,14.0133296438749,900
376,0.587028792315365,0.633775565522071,14.7814312637529,58.1201577577123,37.0098027124381,900
378,0.695490207697403,1.03740910481188,8.07949344114798,40.6173820189505,80.5434557398965,900
379,0.737316903732402,1.02853217973956,12.2029528636799,34.7299624178074,97.5990993671426,900
38,0.873951257577707,1.78835937489012,30.9364903140587,35.6742823291491,153.333020272603,900
380,0.807285711334422,1.3433203703524,21.1854668867316,35.8357955967403,82.92027487988,900
381,0.515849496117594,0.427770502586516,15.556041027713,67.652776279151,87.9103169881358,900
382,0.16344858686566,0.159074641231514,3.16844090200774,62.9527308167878,21.775951737335,900
383,0.678859009515108,0.881814969743472,17.1744163353464,45.1038002656837,46.0234865271863,900
384,0.550181074574954,0.38053960997827,4.10507211604345,54.3900832072671,47.4230268575405,900
385,0.666589974952955,0.785705797334792,15.7411438246858,48.4031364048673,61.6142135016925,900
386,0.728356531296177,1.08461934271278,8.73404543893369,38.957353311386,78.1492286644253,900
387,0.842606987516975,1.38398218337864,15.8520904089758,32.238367614029,81.8846691780389,900
389,0.78328009319606,1.11577866540566,12.3662138356632,41.4030420642942,86.3761491584752,900
390,0.753301400946917,1.11694820177272,19.9449358451036,43.0288820106469,110.394202133646,900
391,0.69226654539479,0.894742968997188,4.07663922457269,40.1549428484686,57.2919901945473,900
393,0.80972922899787,1.37636475131367,18.9566966637152,34.4446894385809,115.055975716577,900
394,0.292196340429373,0.233083427181086,5.36634971657687,52.9500842385371,15.7894547801242,900
395,0.809612459281938,1.24028211940152,13.1035300049582,41.6275662894015,118.048634186175,900
396,0.79704766143796,1.39052071159148,12.3164472138709,40.7271785441533,88.739658511818,900
397,0.253554249313335,0.309418360935317,5.99902921645414,61.9950100138687,18.6284864461124,900
398,0.778290123314736,1.44598831736878,16.4739749267673,41.0467415325383,114.486858804239,900
