Unbinned kinematic summaries of RefL0050N0752x7_752dm galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
18
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
612,0.738783763816782,1.28428107383853,9.47619038554735,41.2506938225999,104.822548118245,900
613,0.758111997197425,1.14928676209698,10.7140554180498,38.8196602198547,79.3280693401389,900
614,0.7427348488129,0.952301888911033,13.4720625902703,34.469083611667,81.3852229385313,900
615,0.506023318722356,0.357912274588467,4.67681579761359,53.5824038927542,9.00282803634378,900
616,0.588306984055375,0.655029344403582,6.12368750601071,54.3721571484211,37.5912433105617,900
617,0.71417023539665,0.943956016303446,7.68034927734184,41.7568677922654,77.0197836375455,900
618,0.7314409457278,0.719707219210161,9.05274622398384,54.6631908614821,91.2918259876722,900
619,0.577935974858397,0.63562218125752,14.472536252667,58.4175639976,73.4383451735895,900
620,0.694985634097693,0.904167385442162,17.0701422531561,47.4016932081777,66.0045212498484,900
621,0.771968031574969,1.18840661911038,19.0351049403061,38.8252923977199,82.6059959321051,900
622,0.269583171905106,0.370969691223303,5.40482537102005,47.5682918516499,10.8138888788045,900
623,0.71611582383578,1.03189116366655,13.0968869100436,35.8448507431888,69.0897425453516,900
624,0.839941716630099,1.54404517512877,23.4075146861924,36.0076928116504,119.183983825977,900
625,0.823594183521087,1.23250314915504,17.5692038142911,42.174357799965,102.495752809816,900
626,0.689510904640651,1.05979961158037,21.3721035659674,40.6980891600651,22.5589982278411,900
627,0.726072529150398,1.0054415220643,15.1769091942625,33.3978269837785,43.8592168390841,900
628,0.758087789699112,0.930764129643967,14.0934815536102,45.4590411367023,111.06117890115,900
629,0.600937345410696,0.648288567764959,17.3240538678017,57.1063849637292,94.7497376635617,900
630,0.348209100795093,0.401753878571481,7.34467629362816,49.4120414112842,23.9377330087163,900
631,0.644106138520793,0.615951273403255,6.59392415592468,46.4608738954278,58.648109355534,900
632,0.549915054362764,0.625894798012948,15.0402989128065,55.1951254510667,68.5304170206829,900
633,0.644363895383356,0.814134895311593,9.88394050515476,40.7896679710258,44.821158433306,900
634,0.807788087995932,1.18556954729838,20.72964707718,35.9174818525458,20.7558729804151,900
635,0.489563715089437,0.50113479859335,11.4037790081883,47.1044543653208,63.4861790689455,900
636,0.719634140039823,1.41493395045741,21.2278408434518,36.5625938680103,72.6278289778311,900
