Unbinned kinematic summaries of RefL0050N0752x7_752dm galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
7
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
313,0.783019218727718,0.974423111749022,14.0009758894183,41.4786752740745,116.819529838715,900
314,0.800628111752006,0.825820580081797,12.2283954110306,46.3937127360825,113.695084387214,900
315,0.770121887317757,1.1652975367762,7.88207431428533,37.7971500591203,102.15725395028,900
316,0.69116791317384,1.2740720306101,12.68396917139,38.5027344984108,98.7875568951559,900
317,0.314603446285259,0.208654783260469,5.70798602509737,64.3605884664638,6.33809828164534,900
318,0.50828639223816,0.472128567694588,12.2187590017455,55.3097885020309,34.9291443917844,900
320,0.865426495798251,1.51032942442107,23.5797105324912,38.3412444654338,137.911993968288,900
321,0.720819597468228,1.14449766834653,6.38693411723099,37.3768556982495,99.3871709143022,900
322,0.75456384166879,1.25021235114903,8.83075761156644,37.7495990895914,122.690757030786,900
323,0.827915019661473,1.28964418149079,21.5056375904053,35.3556042547401,112.317880736613,900
324,0.601717010715043,0.346679353584315,6.74504814113373,62.2839602120628,39.0519873382539,900
325,0.602499340911229,0.635473660440089,6.57697770375116,47.4957188792806,35.0578549370047,900
326,0.691037156894758,1.22753492115204,10.218587767486,41.1454565546954,107.018869918057,900
327,0.732674843581435,1.01966309599464,9.84887773609382,42.2697799778927,94.0422850947075,900
329,0.571507489655847,0.740421272673497,16.6330934973925,59.6219395526552,30.6559172187725,900
330,0.865074476836256,1.46697140564361,5.40091226629037,46.9062524568211,137.081024761864,900
331,0.423271064352038,0.322841286077752,8.096988705812,63.9787937463461,13.3534363615961,900
332,0.666040488744894,0.92501968651337,15.5449815726118,44.0142721850353,23.3210945835785,900
333,0.674200831177078,1.00341536496884,3.79969503958866,45.6918883961267,68.548430774089,900
335,0.701992311489964,0.96113507477519,23.5741967022036,48.0742888860599,97.39453384171,900
336,0.196664544581692,0.158336174692723,4.47997508341004,87.7493753676161,8.69183297266702,900
337,0.764721261739167,1.30320830567226,21.9654426120825,42.0367081523879,122.238916672971,900
338,0.693049003569113,0.859272948652254,16.6030869285409,46.1697858358379,77.6477380867801,900
339,0.63892475018337,0.591228782780305,10.1540990697413,43.6232763019898,61.4206727005855,900
34,0.164034645261206,0.121282675322528,5.55495726758167,115.042221223296,26.2936426287866,900
