Observation summaries of RefL0050N0752x7_752dm galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
12
-------------------------------------------------------------------------------------------------
'GalaxyID','inc_deg','twist_deg','dist_z','seeing_fwhm','major_axis_a_kpc','minor_axis_b_kpc','angle','ellipticity','sersic_index'
462,70,0,0.0499830058791369,0,3.38262112902807,1.25095046509387,88.091483413875,0.632747847756226,17.3201332528805
463,70,0,0.0499830058791369,0,3.08275662785623,2.00494763303076,82.5412310231423,0.345055306126385,3.09653729442669
465,70,0,0.0499830058791369,0,4.48152419180173,1.87861981664924,86.0984030834816,0.576836882570743,13.6182559578621
467,70,0,0.0499830058791369,0,7.47311390582364,3.13113086669235,90.7384561425569,0.577559549941514,0.519558659167491
47,70,0,0.0499830058791369,0,9.77805836587143,6.4659519676038,79.7755033187734,0.34420860481526,3.58464791018839
470,70,0,0.0499830058791369,0,4.54952045113268,1.7390801711154,88.0421876046819,0.613145753139205,5.67392257178242
471,70,0,0.0499830058791369,0,4.54744333467224,3.01082971104526,95.9030613317153,0.341540908283532,5.06215991026582
473,70,0,0.0499830058791369,0,4.16148530833881,1.66032506101735,86.3971812588226,0.603793645075565,4.2967456415903
478,70,0,0.0499830058791369,0,12.6445687494609,5.87635144336681,100.247296333963,0.531736690185458,5.92176589309219
479,70,0,0.0499830058791369,0,3.4925675975413,1.68154814618104,90.2490627711331,0.519773691999812,5.81140196173498
48,70,0,0.0499830058791369,0,12.6311164360785,8.84806089049926,113.278480588574,0.269115080163423,1.11660021136549
480,70,0,0.0499830058791369,0,11.6858158748288,6.15679777517102,87.0597870359972,0.476159662244097,0.676715773615906
481,70,0,0.0499830058791369,0,3.82207631512946,1.81748760233824,87.3696177102976,0.550103999964842,17.8210676954691
482,70,0,0.0499830058791369,0,11.0709923501544,8.55066115181197,114.230518950105,0.249275422716562,5.36379059487122
483,70,0,0.0499830058791369,0,1.16194834728188,0.586163972977363,89.321746736838,0.495891001068435,7.50993956886237
484,70,0,0.0499830058791369,0,4.7967490164594,2.50210459201177,82.3587507724509,0.378827901734462,2.71323782530434
485,70,0,0.0499830058791369,0,7.02328676663235,4.35121476917433,89.3186710586922,0.39135738638796,3.02582429694674
486,70,0,0.0499830058791369,0,17.0007548092736,8.87013706782854,99.588942517877,0.456998662365898,5.91944457673251
487,70,0,0.0499830058791369,0,4.71294177204083,2.05382628512154,89.2823743499715,0.593088263486776,7.80281658171238
488,70,0,0.0499830058791369,0,4.32301701073475,1.61321507620126,90.7222709741261,0.629035437996613,4.09419998714939
489,70,0,0.0499830058791369,0,3.32014044552342,1.21233407411185,88.5272020659924,0.640506902986316,5.50624888047503
490,70,0,0.0499830058791369,0,15.9950809568708,9.66280848565749,72.5815521908925,0.387158611635739,4.21250637801986
491,70,0,0.0499830058791369,0,2.8963210772944,1.52394708495384,90.0955881167553,0.467178142570647,3.01870197056708
492,70,0,0.0499830058791369,0,13.825463369615,4.11934141297442,94.9611528308289,0.701244337548512,0.414415551170082
493,70,0,0.0499830058791369,0,4.25219334132413,1.02270430703754,89.7377249546049,0.76079934296442,1.30562797059136
