Unbinned kinematic summaries of RefL0050N0752x7_752dm galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
3
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
188,0.873217130463997,1.19238268450429,37.6778000408501,54.9806639236928,70.563048424752,900
190,0.507196011026851,0.678737832589378,7.82797661467544,78.1800269799814,45.1625686469266,900
192,0.842118991955577,1.0129573380189,10.0637947322767,47.7271338518425,150.148776380567,900
193,0.734302496752164,1.00054392846517,18.8974775569712,39.8368518371268,66.6969906280526,900
194,0.311947874683893,0.199628478189011,4.79395691144498,59.9762099704537,9.28356087786177,900
195,0.817361943473531,1.23240314796666,27.4936424568767,67.3255054333722,172.94720828844,900
198,0.204639898284508,0.216784831168794,6.59537456142318,88.9980794359782,12.7941985873967,900
2,0.226598340731175,0.111618661382253,6.2949169027811,113.645320152846,18.8243724863035,900
20,0.624281197541508,0.877961366794771,14.9429679927643,48.5534543380366,85.258209562518,900
202,0.807386164823529,3.1619711688085,27.0006565711169,65.1806714298987,45.5476661551409,900
203,0.813460975813364,1.36047089255667,19.2076788659106,38.9094288223407,103.954329560757,900
204,0.524289444086566,0.434296313068513,13.7298441184474,92.2676269702624,68.4798434130374,900
205,0.300302629383213,0.228095417477753,5.32127562413898,81.7868697925158,16.7712452116728,900
206,0.789318374680575,1.31197188361039,17.2969460957133,50.2591468928384,144.138529285409,900
208,0.644816646432879,0.31568652393832,6.17650645970857,79.2199195448677,59.9423320246305,900
209,0.519126397992485,0.532412852846832,11.9165215300474,48.6138970785028,66.3118680756509,900
210,0.258653574082049,0.12318967568096,4.79412667630113,96.3108811634029,15.1947617800992,900
211,0.735953989690069,0.94350130425915,2.52580776951845,37.9426422123742,82.0779906988161,900
212,0.770230262500041,1.47605519500741,10.1906539974604,37.5557725692304,114.128327403076,900
213,0.82250054918881,1.22841840457917,20.068776044607,40.2541368182604,118.078112607577,900
214,0.571246949791141,0.621808228929694,13.0025409443296,55.0772794093418,96.5486402764193,900
215,0.52049231754684,0.701059495055635,4.77489157301386,59.4273379868742,33.8823725066561,900
216,0.78496112817358,0.70467849604262,20.520003751151,62.6733165282883,111.773845968179,900
217,0.737519196481408,1.97296590504428,11.9182295147933,74.2059398896282,36.2351437818141,900
219,0.538262311995712,0.584945533843205,11.244105415977,83.5462468300873,80.7136412077802,900
