Observation summaries of RefL0050N0752x7_752dm galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
15
-------------------------------------------------------------------------------------------------
'GalaxyID','inc_deg','twist_deg','dist_z','seeing_fwhm','major_axis_a_kpc','minor_axis_b_kpc','angle','ellipticity','sersic_index'
540,70,0,0.0499830058791369,0,3.90290222645254,1.97755769294,89.6884862410108,0.493847397224609,8.19211899887857
541,70,0,0.0499830058791369,0,2.59054297576298,1.36719166370538,89.3636519192013,0.482923067826049,8.09043480428953
542,70,0,0.0499830058791369,0,3.35627923246392,1.10035666106649,91.6697427305817,0.673265077839047,0.988824346080182
543,70,0,0.0499830058791369,0,11.5737987028894,9.71611273616501,97.7749061385321,0.153105526539063,1.22714708617534
544,70,0,0.0499830058791369,0,5.27202263701914,1.89185746428363,88.9354599084185,0.643995166379868,4.43669868820214
545,70,0,0.0499830058791369,0,4.40499843602416,3.41179020935893,92.8683388487788,0.221873344694364,7.71184833675594
546,70,0,0.0499830058791369,0,2.90766623000477,1.63845075905341,88.8605693207264,0.441931884984932,6.96685912929719
547,70,0,0.0499830058791369,0,3.00728556581212,1.72532564714662,93.4306278623717,0.431773003459098,9.06631335798479
548,70,0,0.0499830058791369,0,3.27815353089215,1.4628282798273,96.0259215259014,0.554899137070735,2.77341611338103
549,70,0,0.0499830058791369,0,7.23521821792847,3.62359178311461,87.1972244647894,0.511209454109242,21.1205158244319
55,70,0,0.0499830058791369,0,6.8866361200049,2.58952979692238,93.8451699584032,0.627818259248372,9.9271159160752
550,70,0,0.0499830058791369,0,7.46055027748185,3.00585823555729,89.3101994009839,0.592793605700052,5.23816718123546
551,70,0,0.0499830058791369,0,2.9401772381241,1.64263189545943,83.5287551497178,0.453062633986764,24.8253886854498
552,70,0,0.0499830058791369,0,10.5230240148138,4.46047071249432,89.1485251366474,0.577080040378686,13.1108164698541
553,70,0,0.0499830058791369,0,4.69677175834618,1.86153173677124,86.1006038963936,0.605223022945283,2.62821742479424
554,70,0,0.0499830058791369,0,3.35774612666559,1.59136373743929,94.5368873072005,0.529669137381565,4.5399757432488
555,70,0,0.0499830058791369,0,6.80866015690525,3.91238344870092,89.3910577030467,0.443915529101337,3.7878097841544
556,70,0,0.0499830058791369,0,5.12612065708174,2.31970253875435,91.8982907497324,0.548551712859198,1.93450590584783
557,70,0,0.0499830058791369,0,4.03632994057887,1.97282708075283,89.8177181729938,0.518956973672566,10.1032051318088
558,70,0,0.0634820351183218,0,7.27837613100124,3.15966163386945,89.6007777495928,0.5699208387504,3.11666491285813
559,70,0,0.0774317207655664,0,3.98795270739316,1.81701598159989,92.8997775629078,0.546881290516503,7.06392978075937
561,70,0,0.0499830058791369,0,2.97013430086301,1.34469794238343,89.6233535078955,0.554074061640404,7.14065996021171
562,70,0,0.0499830058791369,0,2.05244371791804,1.11770480961331,89.9915073669418,0.459030015133803,7.18308384839234
563,70,0,0.0499830058791369,0,8.77847124212676,4.7220424511948,85.4422681892903,0.462383911778687,3.80201007393079
