Observation summaries of RefL0050N0752x7_752dm galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
14
-------------------------------------------------------------------------------------------------
'GalaxyID','inc_deg','twist_deg','dist_z','seeing_fwhm','major_axis_a_kpc','minor_axis_b_kpc','angle','ellipticity','sersic_index'
517,70,0,0.0634820351183218,0,10.9096812927511,7.82938818502748,48.0325321851967,0.266145679595169,1.51474602678439
518,70,0,0.0499830058791369,0,11.1098134935898,6.15305531460888,93.4752479032281,0.445764614338592,23.8549041836104
519,70,0,0.0499830058791369,0,3.80282440685199,1.66012390859745,88.5123543730142,0.568238476755628,20.6980398789398
520,70,0,0.0499830058791369,0,7.29218643249192,5.83126866703176,46.1147405750013,0.226573785092941,5.64240912320861
521,70,0,0.0499830058791369,0,4.63006837517133,1.72267950308299,89.8418279978755,0.631358260362214,5.1766391267283
522,70,0,0.0499830058791369,0,3.15193569119065,1.35065186358197,91.6851294183345,0.480344427787677,9.58478379072751
523,70,0,0.0499830058791369,0,3.07267228608238,1.42331085766602,88.010612916492,0.526177171694638,6.76353423947117
524,70,0,0.0499830058791369,0,18.3593962041719,5.17518092163025,90.5543793201559,0.717860791007166,22.3163458069345
525,70,0,0.0499830058791369,0,6.68763021536911,2.34686893373291,87.905714308309,0.642859022439229,2.24226829627626
526,70,0,0.0499830058791369,0,5.67731867983371,2.14838346227525,90.6612025956897,0.622488635821782,2.62967397858967
527,70,0,0.0499830058791369,0,3.83329591915771,1.32980807327114,91.2535923371825,0.656886321185997,6.54361753812248
528,70,0,0.0499830058791369,0,3.14378679946775,1.44342667198766,90.6872321181388,0.537525896447642,16.5437781970905
529,70,0,0.0499830058791369,0,16.1877514135294,8.0607743949084,96.2938989050286,0.5017822568796,0.718975731735102
53,70,0,0.0634820351183218,0,4.6444024855849,3.48955569540929,108.799024675218,0.203782459813707,2.8080314624109
530,70,0,0.0499830058791369,0,2.62800099209901,0.960644621376943,90.065740049437,0.635874462167844,1.17904087938917
531,70,0,0.0499830058791369,0,3.68492305658493,2.18428935952928,91.8353179145561,0.410290036871486,1.81276860688491
532,70,0,0.0499830058791369,0,2.12915622726504,0.78198451648722,91.1342234849948,0.632485044612493,0.755649782362318
533,70,0,0.0499830058791369,0,1.88280329399618,1.11749677754486,85.6208384010753,0.406941226364978,0.94378229007444
534,70,0,0.0634820351183218,0,8.83843860252584,6.40901701408807,78.8920580225222,0.272752506634713,1.09906969838899
535,70,0,0.0499830058791369,0,12.6013205898021,7.76974318368656,96.9455567094748,0.378414061734892,2.61880344755473
536,70,0,0.0499830058791369,0,6.20129270563814,1.94073024024183,90.8201057465436,0.688083182735095,1.5451762094807
537,70,0,0.0499830058791369,0,3.46783886894922,2.25840245752425,91.1559353945679,0.347075458112689,4.52853896252199
538,70,0,0.0499830058791369,0,4.87339195921114,2.19068677673052,85.9570094232367,0.552753885695094,3.13578204894933
539,70,0,0.0499830058791369,0,7.08012387678392,3.13612381199633,91.2746271760737,0.5476321957894,4.94303496564081
54,70,0,0.0499830058791369,0,4.18306799839391,1.93573700565477,90.9474760903962,0.53166200442436,5.93802393076208
