Unbinned kinematic summaries of RefL0050N0752x7_752dm galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
8
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
340,0.719037930522768,1.36437276672542,15.4106145406794,49.0041314658567,78.7736680835261,900
341,0.623633092777227,0.584814257545237,3.41365539860359,43.0450486878425,38.1107373354386,900
342,0.79800783914087,1.3784436205572,12.7396872181029,37.9472790037074,92.6503264524375,900
343,0.68647841720323,0.8701512246113,26.0200760958124,59.4397452173132,125.942980808447,900
344,0.840334302325125,1.44683252333547,22.6256017129309,35.5944526888778,134.333468323213,900
345,0.570751730878344,0.891323693340805,16.2430858712825,51.6257712147373,75.1972134822219,900
346,0.586771029287031,0.533249997066657,10.0678225552149,51.292814349863,17.788880638023,900
348,0.463863375702612,0.26434783890688,5.96421925558126,53.9745947394404,13.0129449173811,900
349,0.786191116963827,1.26058928061927,15.4651814603071,40.6032156271164,106.186442148428,900
35,0.133570591731619,0.100507653341628,4.13643642399037,102.916283498775,18.3130340243568,900
350,0.487063841632792,0.580511288179626,14.0069022462738,55.0127657415678,58.7604474278713,900
351,0.394355612889357,0.41888890393686,10.6969186234087,77.3125011369743,46.7730714194521,900
352,0.677318555913346,0.854692553064462,24.3174305729445,60.7697081127726,123.918078637413,900
355,0.621549277246914,0.610788357205338,5.14743169416448,49.4422624258198,33.5707686565264,900
356,0.23977369975345,0.143465629141835,5.09157139448891,72.4931401451316,19.2512150244356,900
357,0.463289431542422,0.382443521489108,7.27792197872378,61.6256925097643,21.2495283722683,900
358,0.824449497521984,1.41696637374955,25.6059534897509,24.0563744113757,101.799397196034,900
36,0.854355062500798,1.90299493665087,36.1017402162397,34.4876891975509,175.146479466617,900
361,0.758885800212017,1.29558722944111,20.8874035752795,38.7350390366005,133.333864786239,900
362,0.603960109002632,0.896328917026068,7.98560646074945,42.4712014879015,73.8621455073744,900
364,0.500287204287551,0.461313831407228,12.9915732060844,61.0617809722909,95.3397375489083,900
367,0.333710321721849,0.336510457116843,5.77471844588945,48.5215543702012,8.64610153104197,900
368,0.836377978769106,1.43332389782565,22.6472379274446,40.0177948695016,124.006089271643,900
37,0.801895927260269,1.18850619597324,12.2608754849338,56.4519287172717,150.997139846935,900
370,0.289035980673373,0.197260904096045,6.02134541521966,69.1856328267432,29.431304214147,900
