Unbinned kinematic summaries of RefL0050N0752x7_752dm galaxies from snap 28 using SimSpin 2.9.0 on date: 2024-07-29
/ batch no: 
1
-------------------------------------------------------------------------------------------------
'GalaxyID','lambda_re','vsigma','j','sigma_m','rotational_velocity','unique_pixels'
10,0.384076417878794,0.751385266891333,8.64783884604911,67.8265934782332,45.1240523897368,900
104,0.145831876944304,0.151265386084353,5.81863201161337,114.281499210845,18.8464805181311,900
106,0.301339965994167,0.196107036731064,6.36943680590811,86.2658448738111,36.5109924511889,900
107,0.34889828933544,0.194167327456202,4.22124302729286,79.915580785025,36.5163469381492,900
109,0.512046224626469,0.221259454551367,3.16216546668017,61.8623250592247,11.386161078163,900
111,0.801456486267233,1.21044214554651,23.0007666056109,37.8907725774064,102.01223200412,900
112,0.5790918151302,0.605990793169834,19.0805995333095,63.1480690056238,94.6009426097883,900
115,0.366996971105519,0.422403262260703,11.2475368168198,105.240911628506,10.0816278581359,900
117,0.459953780649804,0.351585229189566,17.1083146290715,107.937570507132,112.114927147413,900
119,0.758492905576935,0.956824368589524,16.097973136167,37.4445528303365,81.3270070556815,900
121,0.485473259348154,0.611249500574342,15.9472008207968,61.7662114257339,65.3207016209189,900
123,0.347712540206614,0.273639972297975,7.83791628156113,73.3002462741863,20.8285206906473,900
124,0.305984259675267,0.319005931605136,9.91679156634667,98.2301757468302,25.9838067661072,900
131,0.814796905212152,0.942927898242475,11.6808312813914,45.0028002609872,127.113375123298,900
134,0.240190196467077,0.150524685855398,6.04684680239923,104.277109406053,37.5604895233227,900
135,0.822013907947331,1.29131720072558,51.4836128332904,61.606278801853,202.027920818593,900
137,0.306340779759423,0.210533065213978,12.296154638544,139.714358034866,54.947128918239,900
138,0.511855158083281,0.649937206252955,18.4556723624808,61.0945273872501,65.948142464598,900
141,0.661539792916491,0.563390983498468,9.69449612456271,53.281199629085,93.4643986639311,900
142,0.521938756140463,0.621067095492898,16.9958502955067,63.4999571170985,70.5541973182752,900
143,0.69237060276362,0.679116721404335,5.21689901601584,86.8288397442154,138.662137009632,900
144,0.266240052490811,0.202644836430154,9.58600355372604,111.81551064131,22.8968272133998,900
145,0.434386899046632,0.337995805438833,4.86149017710607,68.0875573402638,47.99112696564,900
148,0.612867881167679,0.746721082794124,10.9990495213759,80.0210857007384,113.375894979913,900
149,0.655666027379332,0.717685624056133,22.375127567366,78.922328355089,116.483678232646,900
